Env,obs0,obs1,obs2,ctr0,ctr1,metric
E124,0.967412632,2.010324831,3.963465479,1,3,0.273139714
E124,1.026331952,2.000704381,4.007334956,1,3,0.273139714
E124,1.026264012,1.956484187,4.01940887,1,3,0.273139714
E124,0.845574668,1.778109977,4.145750864,1,3,0.273139714
E124,0.782107803,2.037317525,4.000260723,1,3,0.273139714
E124,1.015733216,1.927602683,3.966984035,1,3,0.273139714
E124,1.018138083,1.857067311,3.888453319,1,3,0.273139714
E124,1.044707293,2.101052206,4.074421529,1,3,0.273139714
E124,0.989791144,2.00009219,3.998977131,1,3,0.273139714
E124,1.169555789,1.917558919,4.043877962,1,3,0.273139714
E124,1.155706631,2.016783917,3.998055429,1,3,0.273139714
E124,1.04771803,2.097272001,3.889504185,1,3,0.273139714
E034,-0.047712019,2.767816379,4.179545428,0,2,0
E034,0.003329453,3.112899736,4.034410564,0,2,0
E034,0.076928389,2.857813086,4.152677194,0,2,0
E034,-0.042755702,3.079775296,3.843951592,0,2,0
E034,0.068173785,3.057051231,3.8125872,0,2,0
E034,0.089013473,3.113427499,3.924969228,0,2,0
E034,-0.023381968,3.112523217,4.001459877,0,2,0
E034,-0.105372232,3.039303088,3.994290871,0,2,0
E034,-0.017851233,2.855011893,4.150580955,0,2,0
E034,-0.063900492,2.791450105,4.030363413,0,2,0
E034,-0.100803865,2.958950699,4.105607946,0,2,0
E034,-0.026307485,3.022121616,4.041095191,0,2,0
E034,0.09220986,3.039861101,4.016302211,0,2,0
E034,-0.04311792,3.005891567,4.003373351,0,2,0
E034,-0.045071562,3.143124767,3.873711058,0,2,0
E034,0.162480461,3.024721095,4.037840705,0,2,0
E034,-0.217155724,3.214008507,3.845688265,0,2,0
E034,-0.0107305,3.022043324,3.924853655,0,2,0
E034,0.149799214,3.097769737,3.973025969,0,2,0
E034,-0.017191684,2.945071197,4.0140446,0,2,0
E034,0.105632644,3.117951148,3.887319805,0,2,0
E034,0.103184028,3.147579984,4.038689948,0,2,0
E034,-0.205417263,3.029113615,3.889043496,0,2,0
E034,-0.062364626,3.079421613,4.065807207,0,2,0
E034,0.02519534,3.254501843,4.042747742,0,2,0
E034,0.20942456,3.09674941,4.054295115,0,2,0
E034,-0.122994002,2.975193061,3.94444955,0,2,0
E034,-0.077530448,2.859175004,4.226284198,0,2,0
E034,0.085289809,2.940091293,4.138499653,0,2,0
E034,0.008552375,2.923720169,3.993244559,0,2,0
E034,0.127474564,3.026473579,4.059687027,0,2,0
E034,0.245992074,3.167610115,3.948441773,0,2,0
E034,-0.131148196,3.034007449,3.898064717,0,2,0
E034,-0.331679924,3.028792857,4.05199978,0,2,0
E034,-0.043833019,2.815531776,4.068862845,0,2,0
E034,-0.02515806,3.057619735,4.113944709,0,2,0
E034,0.035701116,2.922647412,4.067246436,0,2,0
E034,-0.008515134,3.079789454,4.023242876,0,2,0
E034,0.139881058,3.013039339,3.862146199,0,2,0
E034,-0.144385298,3.058062086,4.037576857,0,2,0
E034,0.013183092,3.012293375,3.864402034,0,2,0
E034,0.134291408,2.876720942,4.062162128,0,2,0
E034,-0.084796011,2.888231557,3.971446692,0,2,0
E034,-0.063377557,3.078535039,4.022069781,0,2,0
E034,-0.019626895,2.956903515,3.931280905,0,2,0
E034,-0.036860893,2.983549848,4.00331466,0,2,0
E034,0.009338629,2.932470759,3.962400904,0,2,0
E034,-0.132709837,2.924073844,4.092083006,0,2,0
E034,0.024223621,2.956298291,3.970115451,0,2,0
E034,0.030418277,3.001796085,3.942273183,0,2,0
E034,-0.0904947,3.10625897,3.942466554,0,2,0
E034,0.047813201,2.825996431,3.965357938,0,2,0
E034,-0.160622672,2.976823208,4.08005679,0,2,0
E034,0.054518446,2.965388218,4.24151772,0,2,0
E034,0.072237592,2.817724686,3.911464257,0,2,0
E034,-0.083742638,2.931441384,3.823947123,0,2,0
E034,-0.078783412,2.954330864,3.830879201,0,2,0
E034,0.109557414,2.888405294,4.204455865,0,2,0
E034,-0.06566842,2.969037735,4.072386333,0,2,0
E034,-0.059442606,3.008401652,4.061593521,0,2,0
E034,0.00733826,2.892593933,4.049091525,0,2,0
E034,0.076642103,2.840616441,3.979309487,0,2,0
E034,-0.01630407,2.88574423,3.899861605,0,2,0
E034,0.030236782,3.004389405,3.960602366,0,2,0
E034,-0.093288814,2.904641179,4.014328528,0,2,0
E034,0.021622943,2.978812399,4.088143598,0,2,0
E034,0.003860254,2.99537354,4.131574488,0,2,0
E034,0.172212453,3.125211826,4.127259602,0,2,0
E034,0.131602286,2.992929626,4.056119288,0,2,0
E034,0.048557336,3.233292785,4.085862345,0,2,0
E034,0.028418001,3.07232423,3.92807401,0,2,0
E034,0.165619698,2.934249684,4.097124799,0,2,0
E034,0.026629843,2.957824861,4.115470892,0,2,0
E034,0.078166281,2.929885457,4.003113565,0,2,0
E034,0.05096337,3.082852222,4.012321657,0,2,0
E034,-0.071233607,3.054987282,3.907568546,0,2,0
E034,0.063825669,3.027648558,4.120211229,0,2,0
E034,0.14236703,3.159856098,3.940295996,0,2,0
E034,0.060745677,2.964188901,3.874541555,0,2,0
E034,0.033493847,3.008126813,3.769329099,0,2,0
E034,-0.065736859,3.017726668,3.98141373,0,2,0
E034,0.153973898,2.854913924,3.880334217,0,2,0
E034,0.112472374,2.860502636,3.954912524,0,2,0
E034,0.038104612,2.969188731,4.071437378,0,2,0
E034,-0.002870725,2.996613391,3.930456387,0,2,0
E034,0.05735133,2.877981997,3.879227872,0,2,0
E034,0.034895206,2.96826689,4.058116143,0,2,0
E034,0.012535653,3.094969718,3.906931293,0,2,0
E034,0.123612478,3.052113639,4.051629221,0,2,0
E034,-0.17766567,2.762056581,4.088488612,0,2,0
E034,0.062303701,3.037342997,3.980956721,0,2,0
E034,0.063322381,2.985183725,4.008840189,0,2,0
E034,-0.027113824,3.001153266,4.035575166,0,2,0
E034,0.292996043,3.016932471,4.12850865,0,2,0
E034,-0.088356316,3.233744429,4.058484665,0,2,0
E034,-0.150442166,3.064057219,4.148600976,0,2,0
E034,-0.192272677,3.017717279,4.023566104,0,2,0
E034,0.024096914,2.941424175,4.082513468,0,2,0
E034,-0.004765428,3.231573542,3.827628447,0,2,0
E034,-0.044302917,3.001799776,3.945490662,0,2,0
E034,-0.047712019,2.767816379,4.179545428,1,2,0.50750717
E034,0.003329453,3.112899736,4.034410564,1,2,0.50750717
E034,0.076928389,2.857813086,4.152677194,1,2,0.50750717
E034,-0.042755702,3.079775296,3.843951592,1,2,0.50750717
E034,0.068173785,3.057051231,3.8125872,1,2,0.50750717
E034,0.089013473,3.113427499,3.924969228,1,2,0.50750717
E034,-0.023381968,3.112523217,4.001459877,1,2,0.50750717
E034,-0.105372232,3.039303088,3.994290871,1,2,0.50750717
E034,-0.017851233,2.855011893,4.150580955,1,2,0.50750717
E034,-0.063900492,2.791450105,4.030363413,1,2,0.50750717
E034,-0.100803865,2.958950699,4.105607946,1,2,0.50750717
E034,-0.026307485,3.022121616,4.041095191,1,2,0.50750717
E034,0.09220986,3.039861101,4.016302211,1,2,0.50750717
E034,-0.04311792,3.005891567,4.003373351,1,2,0.50750717
E034,-0.045071562,3.143124767,3.873711058,1,2,0.50750717
E034,0.162480461,3.024721095,4.037840705,1,2,0.50750717
E034,-0.217155724,3.214008507,3.845688265,1,2,0.50750717
E034,-0.0107305,3.022043324,3.924853655,1,2,0.50750717
E034,0.149799214,3.097769737,3.973025969,1,2,0.50750717
E034,-0.017191684,2.945071197,4.0140446,1,2,0.50750717
E034,0.105632644,3.117951148,3.887319805,1,2,0.50750717
E034,0.103184028,3.147579984,4.038689948,1,2,0.50750717
E034,-0.205417263,3.029113615,3.889043496,1,2,0.50750717
E034,-0.062364626,3.079421613,4.065807207,1,2,0.50750717
E034,0.02519534,3.254501843,4.042747742,1,2,0.50750717
E034,0.20942456,3.09674941,4.054295115,1,2,0.50750717
E034,-0.122994002,2.975193061,3.94444955,1,2,0.50750717
E034,-0.077530448,2.859175004,4.226284198,1,2,0.50750717
E034,0.085289809,2.940091293,4.138499653,1,2,0.50750717
E034,0.008552375,2.923720169,3.993244559,1,2,0.50750717
E034,0.127474564,3.026473579,4.059687027,1,2,0.50750717
E034,0.245992074,3.167610115,3.948441773,1,2,0.50750717
E034,-0.131148196,3.034007449,3.898064717,1,2,0.50750717
E034,-0.331679924,3.028792857,4.05199978,1,2,0.50750717
E034,-0.043833019,2.815531776,4.068862845,1,2,0.50750717
E034,-0.02515806,3.057619735,4.113944709,1,2,0.50750717
E034,0.035701116,2.922647412,4.067246436,1,2,0.50750717
E034,-0.008515134,3.079789454,4.023242876,1,2,0.50750717
E034,0.139881058,3.013039339,3.862146199,1,2,0.50750717
E034,-0.144385298,3.058062086,4.037576857,1,2,0.50750717
E034,0.013183092,3.012293375,3.864402034,1,2,0.50750717
E034,0.134291408,2.876720942,4.062162128,1,2,0.50750717
E034,-0.084796011,2.888231557,3.971446692,1,2,0.50750717
E034,-0.063377557,3.078535039,4.022069781,1,2,0.50750717
E034,-0.019626895,2.956903515,3.931280905,1,2,0.50750717
E034,-0.036860893,2.983549848,4.00331466,1,2,0.50750717
E034,0.009338629,2.932470759,3.962400904,1,2,0.50750717
E034,-0.132709837,2.924073844,4.092083006,1,2,0.50750717
E034,0.024223621,2.956298291,3.970115451,1,2,0.50750717
E034,0.030418277,3.001796085,3.942273183,1,2,0.50750717
E034,-0.0904947,3.10625897,3.942466554,1,2,0.50750717
E034,0.047813201,2.825996431,3.965357938,1,2,0.50750717
E034,-0.160622672,2.976823208,4.08005679,1,2,0.50750717
E034,0.054518446,2.965388218,4.24151772,1,2,0.50750717
E034,0.072237592,2.817724686,3.911464257,1,2,0.50750717
E034,-0.083742638,2.931441384,3.823947123,1,2,0.50750717
E034,-0.078783412,2.954330864,3.830879201,1,2,0.50750717
E034,0.109557414,2.888405294,4.204455865,1,2,0.50750717
E034,-0.06566842,2.969037735,4.072386333,1,2,0.50750717
E034,-0.059442606,3.008401652,4.061593521,1,2,0.50750717
E034,0.00733826,2.892593933,4.049091525,1,2,0.50750717
E034,0.076642103,2.840616441,3.979309487,1,2,0.50750717
E034,-0.01630407,2.88574423,3.899861605,1,2,0.50750717
E034,0.030236782,3.004389405,3.960602366,1,2,0.50750717
E034,-0.093288814,2.904641179,4.014328528,1,2,0.50750717
E034,0.021622943,2.978812399,4.088143598,1,2,0.50750717
E034,0.003860254,2.99537354,4.131574488,1,2,0.50750717
E034,0.172212453,3.125211826,4.127259602,1,2,0.50750717
E034,0.131602286,2.992929626,4.056119288,1,2,0.50750717
E034,0.048557336,3.233292785,4.085862345,1,2,0.50750717
E034,0.028418001,3.07232423,3.92807401,1,2,0.50750717
E034,0.165619698,2.934249684,4.097124799,1,2,0.50750717
E034,0.026629843,2.957824861,4.115470892,1,2,0.50750717
E034,0.078166281,2.929885457,4.003113565,1,2,0.50750717
E034,0.05096337,3.082852222,4.012321657,1,2,0.50750717
E034,-0.071233607,3.054987282,3.907568546,1,2,0.50750717
E034,0.063825669,3.027648558,4.120211229,1,2,0.50750717
E034,0.14236703,3.159856098,3.940295996,1,2,0.50750717
E034,0.060745677,2.964188901,3.874541555,1,2,0.50750717
E034,0.033493847,3.008126813,3.769329099,1,2,0.50750717
E034,-0.065736859,3.017726668,3.98141373,1,2,0.50750717
E034,0.153973898,2.854913924,3.880334217,1,2,0.50750717
E034,0.112472374,2.860502636,3.954912524,1,2,0.50750717
E034,0.038104612,2.969188731,4.071437378,1,2,0.50750717
E034,-0.002870725,2.996613391,3.930456387,1,2,0.50750717
E034,0.05735133,2.877981997,3.879227872,1,2,0.50750717
E034,0.034895206,2.96826689,4.058116143,1,2,0.50750717
E034,0.012535653,3.094969718,3.906931293,1,2,0.50750717
E034,0.123612478,3.052113639,4.051629221,1,2,0.50750717
E034,-0.17766567,2.762056581,4.088488612,1,2,0.50750717
E034,0.062303701,3.037342997,3.980956721,1,2,0.50750717
E034,0.063322381,2.985183725,4.008840189,1,2,0.50750717
E034,-0.027113824,3.001153266,4.035575166,1,2,0.50750717
E034,0.292996043,3.016932471,4.12850865,1,2,0.50750717
E034,-0.088356316,3.233744429,4.058484665,1,2,0.50750717
E034,-0.150442166,3.064057219,4.148600976,1,2,0.50750717
E034,-0.192272677,3.017717279,4.023566104,1,2,0.50750717
E034,0.024096914,2.941424175,4.082513468,1,2,0.50750717
E034,-0.004765428,3.231573542,3.827628447,1,2,0.50750717
E034,-0.044302917,3.001799776,3.945490662,1,2,0.50750717
E034,-0.047712019,2.767816379,4.179545428,0,3,0.820925698
E034,0.003329453,3.112899736,4.034410564,0,3,0.820925698
E034,0.076928389,2.857813086,4.152677194,0,3,0.820925698
E034,-0.042755702,3.079775296,3.843951592,0,3,0.820925698
E034,0.068173785,3.057051231,3.8125872,0,3,0.820925698
E034,0.089013473,3.113427499,3.924969228,0,3,0.820925698
E034,-0.023381968,3.112523217,4.001459877,0,3,0.820925698
E034,-0.105372232,3.039303088,3.994290871,0,3,0.820925698
E034,-0.017851233,2.855011893,4.150580955,0,3,0.820925698
E034,-0.063900492,2.791450105,4.030363413,0,3,0.820925698
E034,-0.100803865,2.958950699,4.105607946,0,3,0.820925698
E034,-0.026307485,3.022121616,4.041095191,0,3,0.820925698
E034,0.09220986,3.039861101,4.016302211,0,3,0.820925698
E034,-0.04311792,3.005891567,4.003373351,0,3,0.820925698
E034,-0.045071562,3.143124767,3.873711058,0,3,0.820925698
E034,0.162480461,3.024721095,4.037840705,0,3,0.820925698
E034,-0.217155724,3.214008507,3.845688265,0,3,0.820925698
E034,-0.0107305,3.022043324,3.924853655,0,3,0.820925698
E034,0.149799214,3.097769737,3.973025969,0,3,0.820925698
E034,-0.017191684,2.945071197,4.0140446,0,3,0.820925698
E034,0.105632644,3.117951148,3.887319805,0,3,0.820925698
E034,0.103184028,3.147579984,4.038689948,0,3,0.820925698
E034,-0.205417263,3.029113615,3.889043496,0,3,0.820925698
E034,-0.062364626,3.079421613,4.065807207,0,3,0.820925698
E034,0.02519534,3.254501843,4.042747742,0,3,0.820925698
E034,0.20942456,3.09674941,4.054295115,0,3,0.820925698
E034,-0.122994002,2.975193061,3.94444955,0,3,0.820925698
E034,-0.077530448,2.859175004,4.226284198,0,3,0.820925698
E034,0.085289809,2.940091293,4.138499653,0,3,0.820925698
E034,0.008552375,2.923720169,3.993244559,0,3,0.820925698
E034,0.127474564,3.026473579,4.059687027,0,3,0.820925698
E034,0.245992074,3.167610115,3.948441773,0,3,0.820925698
E034,-0.131148196,3.034007449,3.898064717,0,3,0.820925698
E034,-0.331679924,3.028792857,4.05199978,0,3,0.820925698
E034,-0.043833019,2.815531776,4.068862845,0,3,0.820925698
E034,-0.02515806,3.057619735,4.113944709,0,3,0.820925698
E034,0.035701116,2.922647412,4.067246436,0,3,0.820925698
E034,-0.008515134,3.079789454,4.023242876,0,3,0.820925698
E034,0.139881058,3.013039339,3.862146199,0,3,0.820925698
E034,-0.144385298,3.058062086,4.037576857,0,3,0.820925698
E034,0.013183092,3.012293375,3.864402034,0,3,0.820925698
E034,0.134291408,2.876720942,4.062162128,0,3,0.820925698
E034,-0.084796011,2.888231557,3.971446692,0,3,0.820925698
E034,-0.063377557,3.078535039,4.022069781,0,3,0.820925698
E034,-0.019626895,2.956903515,3.931280905,0,3,0.820925698
E034,-0.036860893,2.983549848,4.00331466,0,3,0.820925698
E034,0.009338629,2.932470759,3.962400904,0,3,0.820925698
E034,-0.132709837,2.924073844,4.092083006,0,3,0.820925698
E034,0.024223621,2.956298291,3.970115451,0,3,0.820925698
E034,0.030418277,3.001796085,3.942273183,0,3,0.820925698
E034,-0.0904947,3.10625897,3.942466554,0,3,0.820925698
E034,0.047813201,2.825996431,3.965357938,0,3,0.820925698
E034,-0.160622672,2.976823208,4.08005679,0,3,0.820925698
E034,0.054518446,2.965388218,4.24151772,0,3,0.820925698
E034,0.072237592,2.817724686,3.911464257,0,3,0.820925698
E034,-0.083742638,2.931441384,3.823947123,0,3,0.820925698
E034,-0.078783412,2.954330864,3.830879201,0,3,0.820925698
E034,0.109557414,2.888405294,4.204455865,0,3,0.820925698
E034,-0.06566842,2.969037735,4.072386333,0,3,0.820925698
E034,-0.059442606,3.008401652,4.061593521,0,3,0.820925698
E034,0.00733826,2.892593933,4.049091525,0,3,0.820925698
E034,0.076642103,2.840616441,3.979309487,0,3,0.820925698
E034,-0.01630407,2.88574423,3.899861605,0,3,0.820925698
E034,0.030236782,3.004389405,3.960602366,0,3,0.820925698
E034,-0.093288814,2.904641179,4.014328528,0,3,0.820925698
E034,0.021622943,2.978812399,4.088143598,0,3,0.820925698
E034,0.003860254,2.99537354,4.131574488,0,3,0.820925698
E034,0.172212453,3.125211826,4.127259602,0,3,0.820925698
E034,0.131602286,2.992929626,4.056119288,0,3,0.820925698
E034,0.048557336,3.233292785,4.085862345,0,3,0.820925698
E034,0.028418001,3.07232423,3.92807401,0,3,0.820925698
E034,0.165619698,2.934249684,4.097124799,0,3,0.820925698
E034,0.026629843,2.957824861,4.115470892,0,3,0.820925698
E034,0.078166281,2.929885457,4.003113565,0,3,0.820925698
E034,0.05096337,3.082852222,4.012321657,0,3,0.820925698
E034,-0.071233607,3.054987282,3.907568546,0,3,0.820925698
E034,0.063825669,3.027648558,4.120211229,0,3,0.820925698
E034,0.14236703,3.159856098,3.940295996,0,3,0.820925698
E034,0.060745677,2.964188901,3.874541555,0,3,0.820925698
E034,0.033493847,3.008126813,3.769329099,0,3,0.820925698
E034,-0.065736859,3.017726668,3.98141373,0,3,0.820925698
E034,0.153973898,2.854913924,3.880334217,0,3,0.820925698
E034,0.112472374,2.860502636,3.954912524,0,3,0.820925698
E034,0.038104612,2.969188731,4.071437378,0,3,0.820925698
E034,-0.002870725,2.996613391,3.930456387,0,3,0.820925698
E034,0.05735133,2.877981997,3.879227872,0,3,0.820925698
E034,0.034895206,2.96826689,4.058116143,0,3,0.820925698
E034,0.012535653,3.094969718,3.906931293,0,3,0.820925698
E034,0.123612478,3.052113639,4.051629221,0,3,0.820925698
E034,-0.17766567,2.762056581,4.088488612,0,3,0.820925698
E034,0.062303701,3.037342997,3.980956721,0,3,0.820925698
E034,0.063322381,2.985183725,4.008840189,0,3,0.820925698
E034,-0.027113824,3.001153266,4.035575166,0,3,0.820925698
E034,0.292996043,3.016932471,4.12850865,0,3,0.820925698
E034,-0.088356316,3.233744429,4.058484665,0,3,0.820925698
E034,-0.150442166,3.064057219,4.148600976,0,3,0.820925698
E034,-0.192272677,3.017717279,4.023566104,0,3,0.820925698
E034,0.024096914,2.941424175,4.082513468,0,3,0.820925698
E034,-0.004765428,3.231573542,3.827628447,0,3,0.820925698
E034,-0.044302917,3.001799776,3.945490662,0,3,0.820925698
E034,-0.047712019,2.767816379,4.179545428,1,3,0.56476322
E034,0.003329453,3.112899736,4.034410564,1,3,0.56476322
E034,0.076928389,2.857813086,4.152677194,1,3,0.56476322
E034,-0.042755702,3.079775296,3.843951592,1,3,0.56476322
E034,0.068173785,3.057051231,3.8125872,1,3,0.56476322
E034,0.089013473,3.113427499,3.924969228,1,3,0.56476322
E034,-0.023381968,3.112523217,4.001459877,1,3,0.56476322
E034,-0.105372232,3.039303088,3.994290871,1,3,0.56476322
E034,-0.017851233,2.855011893,4.150580955,1,3,0.56476322
E034,-0.063900492,2.791450105,4.030363413,1,3,0.56476322
E034,-0.100803865,2.958950699,4.105607946,1,3,0.56476322
E034,-0.026307485,3.022121616,4.041095191,1,3,0.56476322
E034,0.09220986,3.039861101,4.016302211,1,3,0.56476322
E034,-0.04311792,3.005891567,4.003373351,1,3,0.56476322
E034,-0.045071562,3.143124767,3.873711058,1,3,0.56476322
E034,0.162480461,3.024721095,4.037840705,1,3,0.56476322
E034,-0.217155724,3.214008507,3.845688265,1,3,0.56476322
E034,-0.0107305,3.022043324,3.924853655,1,3,0.56476322
E034,0.149799214,3.097769737,3.973025969,1,3,0.56476322
E034,-0.017191684,2.945071197,4.0140446,1,3,0.56476322
E034,0.105632644,3.117951148,3.887319805,1,3,0.56476322
E034,0.103184028,3.147579984,4.038689948,1,3,0.56476322
E034,-0.205417263,3.029113615,3.889043496,1,3,0.56476322
E034,-0.062364626,3.079421613,4.065807207,1,3,0.56476322
E034,0.02519534,3.254501843,4.042747742,1,3,0.56476322
E034,0.20942456,3.09674941,4.054295115,1,3,0.56476322
E034,-0.122994002,2.975193061,3.94444955,1,3,0.56476322
E034,-0.077530448,2.859175004,4.226284198,1,3,0.56476322
E034,0.085289809,2.940091293,4.138499653,1,3,0.56476322
E034,0.008552375,2.923720169,3.993244559,1,3,0.56476322
E034,0.127474564,3.026473579,4.059687027,1,3,0.56476322
E034,0.245992074,3.167610115,3.948441773,1,3,0.56476322
E034,-0.131148196,3.034007449,3.898064717,1,3,0.56476322
E034,-0.331679924,3.028792857,4.05199978,1,3,0.56476322
E034,-0.043833019,2.815531776,4.068862845,1,3,0.56476322
E034,-0.02515806,3.057619735,4.113944709,1,3,0.56476322
E034,0.035701116,2.922647412,4.067246436,1,3,0.56476322
E034,-0.008515134,3.079789454,4.023242876,1,3,0.56476322
E034,0.139881058,3.013039339,3.862146199,1,3,0.56476322
E034,-0.144385298,3.058062086,4.037576857,1,3,0.56476322
E034,0.013183092,3.012293375,3.864402034,1,3,0.56476322
E034,0.134291408,2.876720942,4.062162128,1,3,0.56476322
E034,-0.084796011,2.888231557,3.971446692,1,3,0.56476322
E034,-0.063377557,3.078535039,4.022069781,1,3,0.56476322
E034,-0.019626895,2.956903515,3.931280905,1,3,0.56476322
E034,-0.036860893,2.983549848,4.00331466,1,3,0.56476322
E034,0.009338629,2.932470759,3.962400904,1,3,0.56476322
E034,-0.132709837,2.924073844,4.092083006,1,3,0.56476322
E034,0.024223621,2.956298291,3.970115451,1,3,0.56476322
E034,0.030418277,3.001796085,3.942273183,1,3,0.56476322
E034,-0.0904947,3.10625897,3.942466554,1,3,0.56476322
E034,0.047813201,2.825996431,3.965357938,1,3,0.56476322
E034,-0.160622672,2.976823208,4.08005679,1,3,0.56476322
E034,0.054518446,2.965388218,4.24151772,1,3,0.56476322
E034,0.072237592,2.817724686,3.911464257,1,3,0.56476322
E034,-0.083742638,2.931441384,3.823947123,1,3,0.56476322
E034,-0.078783412,2.954330864,3.830879201,1,3,0.56476322
E034,0.109557414,2.888405294,4.204455865,1,3,0.56476322
E034,-0.06566842,2.969037735,4.072386333,1,3,0.56476322
E034,-0.059442606,3.008401652,4.061593521,1,3,0.56476322
E034,0.00733826,2.892593933,4.049091525,1,3,0.56476322
E034,0.076642103,2.840616441,3.979309487,1,3,0.56476322
E034,-0.01630407,2.88574423,3.899861605,1,3,0.56476322
E034,0.030236782,3.004389405,3.960602366,1,3,0.56476322
E034,-0.093288814,2.904641179,4.014328528,1,3,0.56476322
E034,0.021622943,2.978812399,4.088143598,1,3,0.56476322
E034,0.003860254,2.99537354,4.131574488,1,3,0.56476322
E034,0.172212453,3.125211826,4.127259602,1,3,0.56476322
E034,0.131602286,2.992929626,4.056119288,1,3,0.56476322
E034,0.048557336,3.233292785,4.085862345,1,3,0.56476322
E034,0.028418001,3.07232423,3.92807401,1,3,0.56476322
E034,0.165619698,2.934249684,4.097124799,1,3,0.56476322
E034,0.026629843,2.957824861,4.115470892,1,3,0.56476322
E034,0.078166281,2.929885457,4.003113565,1,3,0.56476322
E034,0.05096337,3.082852222,4.012321657,1,3,0.56476322
E034,-0.071233607,3.054987282,3.907568546,1,3,0.56476322
E034,0.063825669,3.027648558,4.120211229,1,3,0.56476322
E034,0.14236703,3.159856098,3.940295996,1,3,0.56476322
E034,0.060745677,2.964188901,3.874541555,1,3,0.56476322
E034,0.033493847,3.008126813,3.769329099,1,3,0.56476322
E034,-0.065736859,3.017726668,3.98141373,1,3,0.56476322
E034,0.153973898,2.854913924,3.880334217,1,3,0.56476322
E034,0.112472374,2.860502636,3.954912524,1,3,0.56476322
E034,0.038104612,2.969188731,4.071437378,1,3,0.56476322
E034,-0.002870725,2.996613391,3.930456387,1,3,0.56476322
E034,0.05735133,2.877981997,3.879227872,1,3,0.56476322
E034,0.034895206,2.96826689,4.058116143,1,3,0.56476322
E034,0.012535653,3.094969718,3.906931293,1,3,0.56476322
E034,0.123612478,3.052113639,4.051629221,1,3,0.56476322
E034,-0.17766567,2.762056581,4.088488612,1,3,0.56476322
E034,0.062303701,3.037342997,3.980956721,1,3,0.56476322
E034,0.063322381,2.985183725,4.008840189,1,3,0.56476322
E034,-0.027113824,3.001153266,4.035575166,1,3,0.56476322
E034,0.292996043,3.016932471,4.12850865,1,3,0.56476322
E034,-0.088356316,3.233744429,4.058484665,1,3,0.56476322
E034,-0.150442166,3.064057219,4.148600976,1,3,0.56476322
E034,-0.192272677,3.017717279,4.023566104,1,3,0.56476322
E034,0.024096914,2.941424175,4.082513468,1,3,0.56476322
E034,-0.004765428,3.231573542,3.827628447,1,3,0.56476322
E034,-0.044302917,3.001799776,3.945490662,1,3,0.56476322
E134,1.100090073,3.127872557,3.937524764,0,2,0.521868565
E134,0.910203275,3.022133236,4.033461989,0,2,0.521868565
E134,1.126466344,2.857450944,3.945652284,0,2,0.521868565
E134,1.118223117,2.883258511,3.936086536,0,2,0.521868565
E134,0.832035987,3.047978109,4.089073961,0,2,0.521868565
E134,0.950491078,2.927291745,4.069164615,0,2,0.521868565
E134,0.868109527,2.983112954,3.894595037,0,2,0.521868565
E134,0.825133343,2.973322464,4.059744152,0,2,0.521868565
E134,1.053209748,3.046777393,3.788305717,0,2,0.521868565
E134,1.074243901,2.979041675,4.037168146,0,2,0.521868565
E134,0.807529164,2.863505308,3.927801546,0,2,0.521868565
E134,1.051825488,2.878264462,4.042711463,0,2,0.521868565
E134,0.894613165,3.123249648,4.107757761,0,2,0.521868565
E134,0.916903034,2.899382142,4.081959672,0,2,0.521868565
E134,0.959264295,2.87382466,4.000256634,0,2,0.521868565
E134,0.973689087,3.120791806,3.922384489,0,2,0.521868565
E134,1.023589587,2.944360419,4.058248922,0,2,0.521868565
E134,0.98102989,2.985873924,4.096123902,0,2,0.521868565
E134,0.945647987,3.044534726,3.994091118,0,2,0.521868565
E134,0.933379735,3.074105077,3.787430371,0,2,0.521868565
E134,1.045969669,2.835498393,3.997307426,0,2,0.521868565
E134,1.042641808,3.19819803,4.091008823,0,2,0.521868565
E134,0.992226609,2.985005349,4.020289215,0,2,0.521868565
E134,0.874532858,3.099730788,4.045762537,0,2,0.521868565
E134,1.07631175,2.891030851,3.980697008,0,2,0.521868565
E134,0.907132503,2.952480595,3.961110972,0,2,0.521868565
E134,1.015827149,2.924286162,4.058097145,0,2,0.521868565
E134,0.939167215,3.166183946,4.146320443,0,2,0.521868565
E134,1.091066381,2.810737695,4.024380851,0,2,0.521868565
E134,1.093968699,3.060818071,4.080064646,0,2,0.521868565
E134,0.819877605,3.152604586,3.983914476,0,2,0.521868565
E134,1.043325026,3.190672424,3.870436938,0,2,0.521868565
E134,0.933636116,3.180197105,3.966150739,0,2,0.521868565
E134,0.836702087,3.025182655,4.259382324,0,2,0.521868565
E134,1.10578631,2.872224778,4.035202597,0,2,0.521868565
E134,1.113449191,2.961273736,4.074304131,0,2,0.521868565
E134,0.979014863,2.870177746,4.100186494,0,2,0.521868565
E134,1.090689857,2.938391919,3.985229166,0,2,0.521868565
E134,0.981212473,3.032352075,4.074574264,0,2,0.521868565
E134,1.220353948,2.954686544,3.968508747,0,2,0.521868565
E134,0.89587835,3.135093072,4.021519119,0,2,0.521868565
E134,1.068910754,2.860317597,4.149988652,0,2,0.521868565
E134,0.893258517,2.939312891,3.976705559,0,2,0.521868565
E134,1.111190936,2.846118409,3.910017117,0,2,0.521868565
E134,1.021946366,2.911771914,3.954334239,0,2,0.521868565
